road_id,lane_seq,lon,lat,utmX,utmY
0,0,121.20129671025501,31.291730047375243,328796.8114990895,3463329.7482787264
0,0,121.2012967526104,31.291721059576997,328796.7992797821,3463328.751866256
0,0,121.20129691899159,31.29171207284088,328796.79886915477,3463327.7553789485
0,0,121.20129720937513,31.29170308842892,328796.8102672651,3463326.7589567457
0,0,121.20129762372024,31.291694107602854,328796.83347251243,3463325.7627395815
0,0,121.2012981619687,31.291685131623908,328796.868481638,3463324.7668673587
0,0,121.20129882404484,31.291676161752623,328796.91528972524,3463323.771479934
0,0,121.20129960985568,31.291667199248668,328796.9738902006,3463322.7767170942
0,0,121.20130051929084,31.291658245370726,328797.0442748345,3463321.78271854
0,0,121.20130155222253,31.2916493013762,328797.1264337425,3463320.7896238635
0,0,121.20130270850571,31.291640368521154,328797.2203553866,3463319.7975725303
0,0,121.20130398797792,31.29163144806008,328797.32602657686,3463318.80670386
0,0,121.20130539045945,31.291622541245705,328797.4434324732,3463317.817157005
0,0,121.20130691575334,31.291613649328863,328797.57255658787,3463316.829070933
0,0,121.2013085636453,31.291604773558284,328797.71338078706,3463315.842584406
0,0,121.20131033390392,31.291595915180448,328797.8658852943,3463314.857835962
0,0,121.20131222628055,31.291587075439356,328798.0300486923,3463313.8749638945
0,0,121.20131424050938,31.29157825557643,328798.20584792696,3463312.894106233
0,0,121.20131637630752,31.291569456830292,328798.3932583097,3463311.9154007253
0,0,121.20131863337498,31.291560680436564,328798.5922535215,3463310.938984816
0,0,121.20132101139478,31.29155192762778,328798.8028056164,3463309.964995628
0,0,121.20132351003294,31.291543199633132,328799.02488502546,3463308.9935699445
0,0,121.2013261289385,31.29153449767831,328799.2584605609,3463308.024844188
0,0,121.20132886774368,31.29152582298539,328799.5034994203,3463307.058954401
0,0,121.2013317260638,31.291517176772583,328799.75996719167,3463306.0960362297
0,0,121.20133470349742,31.29150856025413,328800.0278278579,3463305.1362249013
0,0,121.20133779962637,31.291499974640065,328800.3070438017,3463304.1796552073
0,0,121.20134101401584,31.29149142113612,328800.59757581144,3463303.226461484
0,0,121.20134434621438,31.291482900943492,328800.89938308607,3463302.276777594
0,0,121.20134779575399,31.291474415258712,328801.2124232412,3463301.3307369053
0,0,121.2013513621502,31.29146596527346,328801.5366523148,3463300.3884722767
0,0,121.20135504490219,31.291457552174393,328801.87202477385,3463299.450116035
0,0,121.20135884349268,31.291449177143,328802.21849352,3463298.5157999587
0,0,121.20136275738822,31.29144084135544,328802.57600989693,3463297.5856552585
0,0,121.20136678603913,31.291432545982314,328802.94452369655,3463296.6598125603
0,0,121.20137092887964,31.291424292188577,328803.3239831666,3463295.7384018847
0,0,121.20137518532788,31.291416081133363,328803.71433501743,3463294.82155263
0,0,121.20137955478612,31.29140791396978,328804.11552442994,3463293.9093935555
0,0,121.20138403664068,31.291399791844746,328804.5274950629,3463293.0020527593
0,0,121.20138863026213,31.2913917158989,328804.95018906106,3463292.099657665
0,0,121.20139333500536,31.291383687266386,328805.3835470632,3463291.202335
0,0,121.20139815020963,31.29137570707469,328805.82750821055,3463290.310210781
0,0,121.20140307519868,31.291367776444496,328806.28201015526,3463289.423410293
0,0,121.20140810928089,31.291359896489524,328806.74698906916,3463288.5420580753
0,0,121.20141325174923,31.291352068316414,328807.2223796528,3463287.6662779
0,0,121.20141850188153,31.29134429302448,328807.7081151444,3463286.796192758
0,0,121.20142385894047,31.291336571705628,328808.2041273297,3463285.931924839
0,0,121.2020706520937,31.290861376156183,328868.9176261023,3463232.249867244
0,0,121.2020784529987,31.290867415671766,328869.67116277694,3463232.907273116
0,0,121.20208625390472,31.290873455186887,328870.42469945166,3463233.5646789875
0,0,121.20209405481172,31.29087949470159,328871.1782361263,3463234.222084859
0,0,121.20210185571975,31.29088553421584,328871.93177280104,3463234.8794907304
0,0,121.20210965662875,31.29089157372965,328872.6853094757,3463235.536896602
0,0,121.20211745753876,31.29089761324302,328873.4388461504,3463236.194302473
0,0,121.20212525844975,31.290903652755958,328874.1923828251,3463236.851708345
0,0,121.20213305936177,31.290909692268425,328874.9459194998,3463237.5091142165
0,0,121.20214086027478,31.290915731780487,328875.69945617445,3463238.166520088
0,0,121.20214866118879,31.29092177129209,328876.45299284917,3463238.8239259594
0,0,121.2021564621038,31.290927810803247,328877.2065295238,3463239.481331831
0,0,121.20216426301981,31.290933850313973,328877.96006619855,3463240.1387377023
0,0,121.20217206393681,31.29093988982424,328878.7136028732,3463240.796143574
0,0,121.20217986485484,31.290945929334086,328879.4671395479,3463241.4535494456
0,0,121.20218766577382,31.290951968843476,328880.2206762226,3463242.110955317
0,0,121.20219546669385,31.29095800835244,328880.97421289724,3463242.7683611885
0,0,121.20220326761485,31.29096404786095,328881.72774957196,3463243.42576706
0,0,121.20221106853687,31.290970087369015,328882.4812862466,3463244.083172932
0,0,121.20221886945987,31.290976126876643,328883.23482292134,3463244.7405788032
0,0,121.20222667038387,31.29098216638383,328883.988359596,3463245.3979846747
0,0,121.20223447130888,31.290988205890574,328884.7418962707,3463246.055390546
0,0,121.2022422722349,31.290994245396877,328885.4954329454,3463246.7127964175
0,0,121.2022500731619,31.291000284902744,328886.2489696201,3463247.370202289
0,0,121.20225787408992,31.29100632440817,328887.00250629475,3463248.027608161
0,0,121.20226567501891,31.29101236391314,328887.7560429695,3463248.6850140323
0,0,121.20227347594894,31.29101840341768,328888.50957964413,3463249.3424199037
0,0,121.20228127687993,31.29102444292177,328889.26311631885,3463249.999825775
0,0,121.20228907781195,31.29103048242543,328890.0166529935,3463250.6572316466
0,0,121.20229687874496,31.291036521928635,328890.7701896682,3463251.314637518
0,0,121.20230467967896,31.291042561431414,328891.5237263429,3463251.97204339
0,0,121.20231248061397,31.29104860093374,328892.2772630176,3463252.6294492614
0,0,121.20232028154999,31.291054640435625,328893.03079969226,3463253.286855133
0,0,121.20232808248699,31.29106067993708,328893.7843363669,3463253.944261004
0,0,121.20233588342501,31.29106671943808,328894.53787304164,3463254.6016668756
0,0,121.202343684364,31.291072758938643,328895.2914097163,3463255.2590727475
0,0,121.20235148530402,31.291078798438765,328896.044946391,3463255.916478619
0,0,121.20235928624501,31.291084837938453,328896.7984830657,3463256.5738844904
0,0,121.20236708718703,31.291090877437682,328897.5520197404,3463257.231290362
0,0,121.20237488813004,31.291096916936485,328898.30555641506,3463257.8886962333
0,0,121.20238268907404,31.291102956434834,328899.0590930898,3463258.5461021047
0,0,121.20239049001906,31.291108995932753,328899.81262976443,3463259.2035079766
0,0,121.20239829096506,31.291115035430224,328900.56616643915,3463259.860913848
0,0,121.20240609191207,31.29112107492725,328901.3197031138,3463260.5183197195
0,0,121.20241389286008,31.291127114423844,328902.07323978853,3463261.175725591
0,0,121.20242169380907,31.291133153919986,328902.8267764632,3463261.8331314623
0,0,121.2024294947591,31.29113919341568,328903.5803131379,3463262.490537334
0,0,121.2024372957101,31.291145232910957,328904.33384981257,3463263.1479432057
0,0,121.20244509666212,31.291151272405777,328905.0873864873,3463263.805349077
0,0,121.20245289761512,31.291157311900154,328905.84092316194,3463264.4627549485
0,0,121.20246069856911,31.291163351394086,328906.5944598366,3463265.12016082
0,0,121.20246849952413,31.291169390887593,328907.3479965113,3463265.7775666914
0,0,121.20247630048014,31.291175430380648,328908.101533186,3463266.4349725633
0,0,121.20248410143715,31.291181469873266,328908.8550698607,3463267.0923784347
0,0,121.20249190239517,31.291187509365432,328909.60860653536,3463267.749784306
0,0,121.20249970335418,31.29119354885717,328910.3621432101,3463268.4071901776
0,0,121.20250750431418,31.29119958834845,328911.11567988474,3463269.064596049
0,0,121.20251530527517,31.291205627839307,328911.86921655945,3463269.7220019205
0,0,121.20252228554632,31.29121103195242,328912.54347831634,3463270.3102462
0,0,121.20168013856755,31.291058790534464,328832.098853863,3463254.7404889422
0,0,121.20168687888032,31.2910518732385,328832.72800426546,3463253.9632053575
0,0,121.20169361919211,31.291044955942144,328833.3571546679,3463253.185921773
0,0,121.20170035950292,31.291038038645368,328833.98630507034,3463252.408638188
0,0,121.20170709981272,31.291031121348222,328834.61545547284,3463251.6313546035
0,0,121.20171384012153,31.291024204050657,328835.2446058753,3463250.8540710188
0,0,121.20172058042935,31.291017286752705,328835.8737562777,3463250.076787434
0,0,121.2017273207362,31.29101036945435,328836.5029066802,3463249.299503849
0,0,121.20173406104202,31.29100345215559,328837.13205708266,3463248.522220264
0,0,121.20174080134686,31.290996534856447,328837.7612074851,3463247.7449366795
0,0,121.2017475416507,31.29098961755689,328838.39035788755,3463246.967653095
0,0,121.20175428195355,31.29098270025694,328839.01950829005,3463246.19036951
0,0,121.20176102225544,31.290975782956593,328839.6486586925,3463245.4130859254
0,0,121.20176776255632,31.29096886565585,328840.2778090949,3463244.6358023407
0,0,121.20177450285618,31.2909619483547,328840.9069594974,3463243.858518756
0,0,121.20178124315507,31.290955031053166,328841.53610989987,3463243.0812351713
0,0,121.20178798345296,31.29094811375123,328842.1652603023,3463242.3039515866
0,0,121.20179472374986,31.29094119644888,328842.7944107048,3463241.526668002
0,0,121.20180146404577,31.290934279146143,328843.42356110725,3463240.749384417
0,0,121.20180820434068,31.290927361843007,328844.0527115097,3463239.9721008325
0,0,121.2018149446346,31.29092044453948,328844.68186191213,3463239.194817248
0,0,121.20182168492754,31.290913527235535,328845.31101231463,3463238.417533663
0,0,121.20182842521947,31.290906609931213,328845.9401627171,3463237.6402500784
0,0,121.20183516551042,31.29089969262648,328846.5693131195,3463236.8629664932
0,0,121.20184190580034,31.290892775321336,328847.198463522,3463236.0856829085
0,0,121.2018486460893,31.29088585801581,328847.82761392446,3463235.308399324
0,0,121.20185538637726,31.290878940709895,328848.4567643269,3463234.531115739
0,0,121.20279561015288,31.2914207535696,328938.9418988429,3463293.1349513046
0,0,121.20280343401471,31.29142677119413,328939.6975726127,3463293.7898995113
0,0,121.20281125787753,31.291432788818202,328940.45324638253,3463294.4448477183
0,0,121.20281908174137,31.291438806441832,328941.20892015233,3463295.099795925
0,0,121.2028269056062,31.29144482406501,328941.9645939221,3463295.754744132
0,0,121.20283472947203,31.291450841687755,328942.7202676919,3463296.4096923387
0,0,121.20284255333884,31.291456859310056,328943.4759414617,3463297.0646405458
0,0,121.20285037720667,31.291462876931906,328944.2316152315,3463297.7195887524
0,0,121.20285820107547,31.291468894553322,328944.9872890013,3463298.3745369595
0,0,121.20286602494532,31.29147491217428,328945.7429627711,3463299.029485166
0,0,121.20287384881614,31.291480929794805,328946.4986365409,3463299.684433373
0,0,121.20288167268797,31.291486947414867,328947.2543103107,3463300.33938158
0,0,121.20288949656079,31.291492965034507,328948.0099840805,3463300.994329787
0,0,121.2028973204346,31.291498982653692,328948.7656578503,3463301.6492779935
0,0,121.20290514430943,31.291505000272437,328949.5213316201,3463302.3042262006
0,0,121.20291296818525,31.291511017890738,328950.2770053899,3463302.959174407
0,0,121.20292079206207,31.29151703550859,328951.03267915966,3463303.614122614
0,0,121.20292861593988,31.291523053125992,328951.78835292946,3463304.269070821
0,0,121.2029364398187,31.291529070742964,328952.54402669927,3463304.9240190275
0,0,121.20294426369853,31.29153508835948,328953.29970046907,3463305.5789672346
0,0,121.20295208757933,31.29154110597556,328954.0553742389,3463306.233915441
0,0,121.20295991146116,31.291547123591187,328954.8110480087,3463306.8888636483
0,0,121.20296773534398,31.29155314120639,328955.5667217785,3463307.543811855
0,0,121.2029755592278,31.291559158821126,328956.3223955483,3463308.198760062
0,0,121.2029833831126,31.291565176435416,328957.0780693181,3463308.8537082686
0,0,121.20299120699842,31.291571194049265,328957.8337430879,3463309.5086564757
0,0,121.20299903088524,31.291577211662677,328958.5894168577,3463310.1636046823
0,0,121.20300685477305,31.29158322927565,328959.3450906275,3463310.8185528894
0,0,121.20301467866187,31.291589246888158,328960.10076439724,3463311.473501096
0,0,121.20302250255169,31.29159526450025,328960.85643816704,3463312.128449303
0,0,121.2030303264425,31.291601282111873,328961.61211193685,3463312.7833975097
0,0,121.20303815033431,31.29160729972306,328962.36778570665,3463313.4383457163
0,0,121.20304597422712,31.291613317333805,328963.12345947645,3463314.0932939234
0,0,121.20305379812093,31.2916193349441,328963.87913324626,3463314.74824213
0,0,121.20306162201575,31.291625352553964,328964.63480701606,3463315.403190337
0,0,121.20306944591157,31.291631370163365,328965.39048078586,3463316.0581385437
0,0,121.20307726980839,31.291637387772333,328966.14615455567,3463316.713086751
0,0,121.20308509370619,31.291643405380857,328966.90182832547,3463317.3680349574
0,0,121.20309291760499,31.291649422988932,328967.6575020953,3463318.0229831645
0,0,121.20310074150481,31.291655440596564,328968.4131758651,3463318.677931371
0,0,121.20242960968399,31.291893391614284,328904.95409591845,3463346.0973371346
0,0,121.20243723142399,31.29189959761187,328905.69086765376,3463346.773478695
0,0,121.202444853165,31.291905803609048,328906.4276393891,3463347.449620256
0,0,121.202452474907,31.291912009605806,328907.1644111245,3463348.1257618167
0,0,121.20246009665001,31.291918215602152,328907.90118285984,3463348.8019033773
0,0,121.202467718394,31.29192442159805,328908.6379545952,3463349.478044938
0,0,121.202475340139,31.291930627593544,328909.37472633057,3463350.1541864984
0,0,121.20248005561403,31.291934467162047,328909.8305574218,3463350.572506489
0,0,121.20248745137825,31.29194059299523,328910.54567174905,3463351.240112357
0,0,121.20249472423025,31.291946826404264,328911.2492796583,3463351.919834363
0,0,121.20250187204846,31.291953165570778,328911.94117589504,3463352.611474221
0,0,121.20250889274772,31.29195960864554,328912.6211586213,3463353.3148301677
0,0,121.20251578427997,31.29196615374903,328913.28902947437,3463354.029697022
0,0,121.20252254463479,31.291972798971937,328913.94459362485,3463354.755866245
0,0,121.2025291718401,31.29197954237576,328914.5876598334,3463355.4931260003
0,0,121.2025356639626,31.291986381993354,328915.2180405066,3463356.2412612173
0,0,121.20254201910844,31.291993315829494,328915.83555175154,3463357.000053651
0,0,121.20254836558753,31.29200026309888,328916.4522621453,3463357.7603487135
0,0,121.2025548236893,31.292007134093193,328917.0794606247,3463358.512015102
0,0,121.20256139217084,31.292013927489986,328917.7170264765,3463359.254908147
0,0,121.2025680697679,31.292020641981786,328918.36483699206,3463359.9888848686
0,0,121.20257485519537,31.29202727627626,328919.02276749094,3463360.7138040024
0,0,121.20258174714728,31.292033829096535,328919.69069134514,3463361.4295260273
0,0,121.20258874429715,31.292040299181394,328920.3684800031,3463362.1359131923
0,0,121.2025958452983,31.292046685285573,328921.0560030147,3463362.8328295434
0,0,121.20260304878407,31.29205298617995,328921.7531280564,3463363.5201409487
0,0,121.20261045883474,31.292059378449302,328922.47008217947,3463364.217261301
0,0,121.2026178688864,31.29206577071825,328923.1870363026,3463364.914381653
0,0,121.2026252789391,31.292072162986805,328923.9039904257,3463365.6115020053
0,0,121.20263268899276,31.292078555254957,328924.62094454875,3463366.3086223574
0,0,121.20264009904746,31.292084947522714,328925.33789867186,3463367.0057427096
0,0,121.20264750910314,31.292091339790087,328926.054852795,3463367.7028630613
0,0,121.20265491915983,31.292097732057055,328926.7718069181,3463368.3999834135
0,0,121.20265641569347,31.292099023037938,328926.9166028263,3463368.5407736977
0,0,121.20268344672661,31.292332241341924,328929.91121327603,3463394.3523535146
0,0,121.20267659739876,31.292339079284734,328929.2715441479,3463395.1210038946
0,0,121.20266974806994,31.292345917227124,328928.63187501987,3463395.8896542746
0,0,121.20266289874012,31.29235275516911,328927.99220589176,3463396.6583046545
0,0,121.20265604940927,31.292359593110692,328927.35253676365,3463397.4269550345
0,0,121.20264920007743,31.29236643105186,328926.7128676356,3463398.1956054145
0,0,121.20264235074463,31.29237326899261,328926.0731985075,3463398.964255794
0,0,121.20263550141081,31.29238010693296,328925.4335293794,3463399.732906174
0,0,121.20263108984943,31.292384511155205,328925.02152737253,3463400.227983215
0,0,121.20262465680086,31.292390921326064,328924.42071386526,3463400.948567174
0,0,121.20261820975601,31.29239732111953,328923.81854931335,3463401.6680224985
0,0,121.20261174873762,31.292403710513092,328923.21503583697,3463402.3863466564
0,0,121.2026052737684,31.29241008948424,328922.6101755611,3463403.1035371185
0,0,121.20259878487114,31.29241645801049,328922.0039706153,3463403.8195913592
0,0,121.20259228206872,31.292422816069458,328921.3964231339,3463404.534506858
0,0,121.202585765384,31.292429163638737,328920.7875352561,3463405.248281097
0,0,121.20257923483996,31.29243550069597,328920.1773091257,3463405.9609115636
0,0,121.20257269045958,31.29244182721885,328919.5657468912,3463406.6723957486
0,0,121.20256613226587,31.292448143185098,328918.9528507058,3463407.3827311466
0,0,121.20255956028197,31.29245444857247,328918.3386227275,3463408.0919152573
0,0,121.20255297453097,31.292460743358777,328917.7230651189,3463408.799945583
0,0,121.20255042648105,31.292463174241753,328917.48489546945,3463409.07337597
0,0,121.20254361748499,31.29246964826246,328916.84840998787,3463409.8016218683
0,0,121.20253678322968,31.292476102626825,328916.20948451984,3463410.527727992
0,0,121.20252992379207,31.292482537262163,328915.5681262589,3463411.2516861656
0,0,121.20252303924939,31.292488952096065,328914.924342426,3463411.9734882386
0,0,121.20251612967914,31.292495347056267,328914.2781402694,3463412.6931260843
0,0,121.20250919515915,31.292501722070774,328913.6295270647,3463413.4105916005
0,0,121.20250223576745,31.29250807706781,328912.97851011436,3463414.125876709
0,0,121.20249525158242,31.292514411975827,328912.3250967483,3463414.838973357
0,0,121.20248824268269,31.2925207267235,328911.6692943231,3463415.5498735155
0,0,121.20248120914718,31.292527021239703,328911.0111102223,3463416.2585691805
0,0,121.20247415105503,31.292533295453584,328910.35055185645,3463416.9650523732
0,0,121.20246697631737,31.292539651980704,328909.67903823586,3463417.6808414888
0,0,121.20245995011747,31.29254591195055,328909.0214902957,3463418.3856962565
0,0,121.20245296492514,31.292552205671917,328908.3679071541,3463419.094228976
0,0,121.20244602096024,31.292558532946693,328907.718309383,3463419.806417345
0,0,121.2024391184413,31.292564893575744,328907.072717429,3463420.5222389475
0,0,121.20243225758563,31.292571287358868,328906.43115161266,3463421.2416712516
0,0,121.20242543860917,31.292577714094822,328905.7936321277,3463421.964691614
0,0,121.20241866172655,31.292584173581325,328905.16017904057,3463422.6912772753
0,0,121.20241192715106,31.292590665615066,328904.5308122897,3463423.421405367
0,0,121.2024052350947,31.292597189991728,328903.9055516848,3463424.1550529073
0,0,121.20239857069322,31.292603737369742,328903.2829653413,3463424.8912074016
0,0,121.20239192143953,31.292610296095223,328902.66184158635,3463425.6285963594
0,0,121.20238528735979,31.29261686614232,328902.04218286753,3463426.3672168753
0,0,121.20237866848021,31.292623447485166,328901.4239916268,3463427.1070660385
0,0,121.20237206482682,31.292630040097823,328900.80727030034,3463427.8481409336
0,0,121.20236547642564,31.292636643954303,328900.1920213184,3463428.5904386397
0,0,121.2023589033027,31.292643259028566,328899.5782471056,3463429.333956232
0,0,121.20235234548385,31.292649885294583,328898.9659500806,3463430.0786907803
0,0,121.20234580299493,31.29265652272623,328898.35513265635,3463430.8246393497
0,0,121.20233902502099,31.29266341291559,328897.7223550993,3463431.5989729753
0,0,121.20233224704607,31.292670303104543,328897.08957754215,3463432.3733066004
0,0,121.20232546907013,31.292677193293084,328896.4567999851,3463433.1476402255
0,0,121.20231869109324,31.292684083481248,328895.824022428,3463433.921973851
0,0,121.20231191311531,31.292690973669,328895.19124487095,3463434.696307476
0,0,121.2023051351364,31.29269786385635,328894.5584673138,3463435.4706411017
0,0,121.20229835715652,31.292704754043296,328893.92568975675,3463436.244974727
0,0,121.20229157917562,31.292711644229836,328893.2929121997,3463437.019308352
0,0,121.20228480119373,31.292718534415968,328892.66013464256,3463437.7936419775
0,0,121.20227802321084,31.292725424601702,328892.0273570855,3463438.5679756026
0,0,121.20227124522697,31.292732314787056,328891.3945795284,3463439.342309228
0,0,121.2022644672421,31.292739204971983,328890.7618019713,3463440.1166428532
0,0,121.20226044319047,31.29274329563548,328890.38612552715,3463440.576360332
0,0,121.20294235330184,31.292302722061194,328954.5045785236,3463390.6783014187
0,0,121.20294987083116,31.292309021126187,328955.23159171414,3463391.3649249114
0,0,121.20295738836148,31.29231532019077,328955.95860490465,3463392.051548404
0,0,121.20296490589281,31.292321619254956,328956.6856180952,3463392.738171897
0,0,121.20297242342517,31.292327918318726,328957.4126312857,3463393.4247953896
0,0,121.2029799409585,31.29233421738208,328958.1396444763,3463394.1114188824
0,0,121.20298745849283,31.29234051644503,328958.8666576668,3463394.798042375
0,0,121.20299497602817,31.29234681550758,328959.5936708573,3463395.484665868
0,0,121.20299766487925,31.292349068538392,328959.8537068825,3463395.73025542
0,0,121.20300437556082,31.29235468149936,328960.50267184706,3463396.342072538
0,0,121.20301109789197,31.29236028417167,328961.1527271313,3463396.9527310664
0,0,121.20301783185124,31.292365876537474,328961.80387066683,3463397.5622290624
0,0,121.20302457741725,31.292371458578987,328962.45610038174,3463398.1705645868
0,0,121.20303214710418,31.292377711418116,328963.1879941906,3463398.8519832925
0,0,121.20303971679212,31.29238396425683,328963.9198879994,3463399.533401998
0,0,121.20304668222987,31.292389707922606,328964.5933401807,3463400.159313499
0,0,121.20305347940489,31.292395292517973,328965.25048711826,3463400.7678522356
0,0,121.20306028821892,31.292400866648485,328965.90872305795,3463401.375212869
0,0,121.20306789693029,31.292407084463925,328966.6442680953,3463402.0526886974
0,0,121.20307550564269,31.292413302278955,328967.3798131327,3463402.730164526
0,0,121.2030826237933,31.2924191838377,328968.0680515287,3463403.3711255286
0,0,121.20308922060352,31.29242476860949,328968.70612461574,3463403.9799948335
0,0,121.20309574040593,31.29243041967462,328969.33698660386,3463404.596332604
0,0,121.2031021822971,31.292436136250068,328969.9605500826,3463405.2200534414
0,0,121.20310852901,31.29244192889145,328970.5751903745,3463405.852354276
0,0,121.20311476492667,31.292447809600915,328971.17944240867,3463406.4945898354
0,0,121.20312088839013,31.292453776815876,328971.77314562764,3463407.1465894687
0,0,121.20312689777333,31.292459828950815,328972.3561422771,3463407.8081799317
0,0,121.20313364724299,31.29246673973697,328973.0111425359,3463408.5638085846
0,0,121.20314039671361,31.292473650522812,328973.6661427947,3463409.3194372375
0,0,121.2031471461852,31.292480561308327,328974.3211430536,3463410.0750658903
0,0,121.2031538956578,31.292487472093516,328974.9761433124,3463410.8306945427
0,0,121.20316064513136,31.29249438287838,328975.6311435713,3463411.5863231956
0,0,121.2031673946059,31.29250129366291,328976.2861438301,3463412.3419518485
0,0,121.20317414408142,31.29250820444713,328976.941144089,3463413.0975805013
0,0,121.20317770799339,31.292511853534066,328977.2870025184,3463413.496573533
0,0,121.20318317945805,31.29251755559258,328977.8181589178,3463414.1201907825
0,0,121.203188534796,31.292523338379024,328978.3384063812,3463414.7529373127
0,0,121.20319377239238,31.292529200149584,328978.84758802725,3463415.3946223175
0,0,121.20319889066774,31.292535139136653,328979.3455503115,3463416.045052297
0,0,121.203204071567,31.292541023491097,328979.84937534406,3463416.6893288353
0,0,121.20320950836475,31.29254673506005,328980.37724849733,3463417.314054259
0,0,121.20321519325402,31.29255226564192,328980.9284117675,3463417.9183314894
0,0,121.20322111807154,31.29255760729499,328981.5020737074,3463418.501292809
0,0,121.20322337592503,31.29255956717735,328981.7205503115,3463418.7150542806
0,0,121.20323056863025,31.292565792971896,328982.4165058125,3463419.394060924
0,0,121.20323778186761,31.292572001224926,328983.114384097,3463420.071091191
0,0,121.2032450155791,31.292578191886513,328983.81417955237,3463420.7461396353
0,0,121.20325226970651,31.292584364906855,328984.5158865507,3463421.4192008288
0,0,121.20325974082925,31.292590704576643,328985.2385513476,3463422.1103994916
0,0,121.20326721195302,31.292597044246047,328985.9612161444,3463422.8015981545
0,0,121.20327468307777,31.292603383915043,328986.68388094124,3463423.4927968173
0,0,121.2032821542035,31.292609723583638,328987.40654573805,3463424.18399548
