road_id,lon,lat,utmX,utmY,heading,mode,speed_mode,event_mode,oppsite_side_mode,lane_num,lane_seq,lane_width
0,121.20277762019732,31.291410904298854,900163.71093476,3469529.643548089,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.2027858471275,31.29141648809564,900164.4712558764,3469530.29309547,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20279407405863,31.291422071891787,900165.2315769927,3469530.942642851,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.2028023009907,31.29142765568734,900165.9918981091,3469531.5921902317,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20281052792372,31.291433239482263,900166.7522192254,3469532.2417376125,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.2028187548577,31.29143882327657,900167.5125403417,3469532.8912849934,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20282698179263,31.29144440707026,900168.2728614581,3469533.5408323742,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20283520872849,31.29144999086333,900169.0331825744,3469534.190379755,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.2028434356653,31.291455574655778,900169.7935036907,3469534.839927136,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20285166260307,31.291461158447607,900170.5538248072,3469535.489474517,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20285988954181,31.29146674223882,900171.3141459235,3469536.139021898,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20286811648147,31.291472326029417,900172.0744670398,3469536.788569279,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20287634342209,31.291477909819392,900172.8347881562,3469537.43811666,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20288457036368,31.291483493608748,900173.5951092725,3469538.0876640407,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20289279730618,31.291489077397472,900174.3554303888,3469538.7372114216,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20290102424966,31.291494661185595,900175.1157515052,3469539.3867588025,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20290925119407,31.2915002449731,900175.8760726216,3469540.0363061833,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20291747813945,31.291505828759966,900176.6363937379,3469540.685853564,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20292570508578,31.29151141254623,900177.3967148543,3469541.335400945,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.2029300684344,31.291514374034122,900177.7999684641,3469541.679903183,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20293829544346,31.291519957861034,900178.5602952453,3469542.3294554036,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.2029465223922,31.291525541645733,900179.3206163617,3469542.9790027845,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20295474934186,31.291531125429817,900180.080937478,3469543.6285501653,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20296297629248,31.29153670921326,900180.8412585943,3469544.278097546,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20297120324408,31.291542292996105,900181.6015797107,3469544.927644927,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20297943019658,31.291547876778324,900182.361900827,3469545.577192308,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20298765715005,31.291553460559918,900183.1222219433,3469546.226739689,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20299588410448,31.291559044340897,900183.8825430598,3469546.8762870696,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20300411105987,31.291564628121268,900184.6428641761,3469547.525834451,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.2030123380162,31.29157021190102,900185.4031852924,3469548.175381832,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20302056497346,31.291575795680146,900186.1635064088,3469548.8249292127,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20302879193169,31.291581379458652,900186.9238275251,3469549.4744765935,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20303701889085,31.291586963236533,900187.6841486414,3469550.1240239744,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20304524585097,31.291592547013803,900188.4444697578,3469550.7735713553,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20305347281206,31.291598130790447,900189.2047908742,3469551.423118736,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20306169977407,31.291603714566484,900189.9651119905,3469552.072666117,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20306992673704,31.291609298341896,900190.7254331069,3469552.722213498,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20307815370097,31.291614882116683,900191.4857542232,3469553.3717608787,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20308638066584,31.291620465890855,900192.2460753395,3469554.0213082596,-0.8638073414726994,0,3,0,0,1,1,2.9
0,121.20309074402431,31.291623427372333,900192.6493289494,3469554.3658104977,-0.8638073414726994,0,3,0,0,1,1,2.9
1,121.20245235966462,31.29263498050556,900127.5316500989,3469664.294326873,0.7004462624793031,0,3,0,0,2,1,3.4
1,121.20244604349675,31.292641984957665,900126.9001044946,3469665.0486281533,0.6936550332096605,0,3,0,0,2,1,3.4
1,121.20243978286757,31.292649026082614,900126.2736960477,3469665.8072009776,0.6868638039400174,0,3,0,0,2,1,3.4
1,121.20243357806581,31.292656103555654,900125.6524536483,3469666.57001036,0.680072574670378,0,3,0,0,2,1,3.4
1,121.20242787196761,31.292662658387496,900125.0809472655,3469667.2766368617,0.6800725746703793,0,3,0,0,2,1,3.4
1,121.20242205174874,31.29266933146489,900124.4980653821,3469667.99596986,0.6819179929820973,0,3,0,0,2,1,3.4
1,121.20241621719853,31.29267599530734,900123.9138570218,3469668.7142259725,0.6837634112938155,0,3,0,0,2,1,3.4
1,121.20241036833679,31.29268264989213,900123.328324174,3469669.4314027545,0.6856088296055336,0,3,0,0,2,1,3.4
1,121.20240450518347,31.292689295196613,900122.7414688328,3469670.1474977625,0.6874542479172516,0,3,0,0,2,1,3.4
1,121.20239862775853,31.292695931198132,900122.1532929968,3469670.862508558,0.6892996662289697,0,3,0,0,2,1,3.4
1,121.20239273608196,31.292702557874104,900121.5637986691,3469671.5764327063,0.6911450845406878,0,3,0,0,2,1,3.4
1,121.2023868301739,31.29270917520196,900120.9729878572,3469672.289267776,0.6929905028524059,0,3,0,0,2,1,3.4
1,121.20238091005436,31.292715783159142,900120.3808625732,3469673.0010113395,0.694835921164124,0,3,0,0,2,1,3.4
1,121.2023780650486,31.29271895266002,900120.0963332109,3469673.342378792,0.694835921164124,0,3,0,0,2,1,3.4
1,121.20237166310163,31.29272608479812,900119.4560738014,3469674.110537557,0.694835921164124,0,3,0,0,2,1,3.4
1,121.20236526115372,31.292733216935986,900118.8158143918,3469674.8786963224,0.694835921164124,0,3,0,0,2,1,3.4
1,121.20235885920486,31.292740349073593,900118.1755549823,3469675.6468550875,0.694835921164124,0,3,0,0,2,1,3.4
1,121.20235245725507,31.292747481210988,900117.5352955727,3469676.4150138525,0.694835921164124,0,3,0,0,2,1,3.4
1,121.20234605530433,31.292754613348112,900116.8950361632,3469677.1831726176,0.694835921164124,0,3,0,0,2,1,3.4
1,121.20233965335265,31.292761745485016,900116.2547767536,3469677.951331383,0.694835921164124,0,3,0,0,2,1,3.4
1,121.20233325140003,31.29276887762168,900115.614517344,3469678.719490148,0.694835921164124,0,3,0,0,2,1,3.4
1,121.20230542814892,31.29275046083424,900113.0411854808,3469676.574621126,-2.446756732425669,0,3,0,0,2,1,3.3
1,121.2023118301027,31.292743328698897,900113.6814448903,3469675.806462361,-2.446756732425669,0,3,0,0,2,1,3.3
1,121.20231823205559,31.292736196563272,900114.3217042999,3469675.0383035955,-2.446756732425669,0,3,0,0,2,1,3.3
1,121.20232463400751,31.29272906442744,900114.9619637094,3469674.2701448305,-2.446756732425669,0,3,0,0,2,1,3.3
1,121.20233103595851,31.292721932291364,900115.602223119,3469673.5019860654,-2.446756732425669,0,3,0,0,2,1,3.3
1,121.20233743790854,31.29271480015506,900116.2424825286,3469672.7338273004,-2.446756732425669,0,3,0,0,2,1,3.3
1,121.20234383985765,31.292707668018487,900116.8827419381,3469671.9656685353,-2.446756732425669,0,3,0,0,2,1,3.3
1,121.20235024180582,31.2927005358817,900117.5230013477,3469671.19750977,-2.446756732425669,0,3,0,0,2,1,3.3
1,121.20235308681208,31.292697366381404,900117.80753071,3469670.8561423174,-2.446756732425669,0,3,0,0,2,1,3.3
1,121.2023589674023,31.292690802548695,900118.3957021974,3469670.1491512773,-2.448602150737387,0,3,0,0,2,1,3.3
1,121.20236483387599,31.292684229407897,900118.98256799,3469669.4410760193,-2.450447569049105,0,3,0,0,2,1,3.3
1,121.2023706862132,31.29267764698141,900119.5681260889,3469668.7319189548,-2.4522929873608232,0,3,0,0,2,1,3.3
1,121.20237652439396,31.29267105529163,900120.1523745001,3469668.0216824985,-2.4541384056725413,0,3,0,0,2,1,3.3
1,121.20238234839839,31.29266445436102,900120.7353112337,3469667.3103690697,-2.4559838239842593,0,3,0,0,2,1,3.3
1,121.20238815820669,31.29265784421205,900121.3169343047,3469666.5979810907,-2.4578292422959778,0,3,0,0,2,1,3.3
1,121.20239395379905,31.29265122486724,900121.8972417322,3469665.884520987,-2.459674660607696,0,3,0,0,2,1,3.3
1,121.20239973515577,31.292644596349135,900122.47623154,3469665.1699911896,-2.461520078919414,0,3,0,0,2,1,3.3
1,121.20240544125512,31.292638041518458,900123.0477379226,3469664.4633646873,-2.461520078919415,0,3,0,0,2,1,3.3
1,121.20241178954859,31.292630800375154,900123.6833469914,3469663.6829147995,-2.4547288496497757,0,3,0,0,2,1,3.3
1,121.20241819496046,31.29262359642053,900124.3242415763,3469662.906799443,-2.4479376203801326,0,3,0,0,2,1,3.3
1,121.20242465719532,31.29261642998683,900124.9703921187,3469662.1350544123,-2.44114639111049,0,3,0,0,2,1,3.3
1,121.20271939199984,31.292349575663724,900154.1865212304,3469633.594617222,0.7008862957682318,0,3,0,0,2,1,3.4
1,121.20271293996895,31.292356674422273,900153.5416259199,3469634.3588881413,0.7008862957682318,0,3,0,0,2,1,3.4
1,121.20270648793709,31.292363773180565,900152.8967306094,3469635.1231590607,0.7008862957682318,0,3,0,0,2,1,3.4
1,121.20270003590433,31.292370871938623,900152.2518352988,3469635.8874299806,0.7008862957682318,0,3,0,0,2,1,3.4
1,121.20269358387058,31.29237797069644,900151.6069399883,3469636.6517009,0.7008862957682318,0,3,0,0,2,1,3.4
1,121.20268713183593,31.29238506945401,900150.9620446778,3469637.4159718193,0.7008862957682318,0,3,0,0,2,1,3.4
1,121.20268067980031,31.292392168211336,900150.3171493673,3469638.180242739,0.7008862957682318,0,3,0,0,2,1,3.4
1,121.20267422776375,31.292399266968403,900149.6722540568,3469638.9445136585,0.7008862957682318,0,3,0,0,2,1,3.4
1,121.20266777572625,31.292406365725245,900149.0273587463,3469639.7087845784,0.7008862957682251,0,3,0,0,2,1,3.4
1,121.20266149673262,31.292413294793004,900148.3996719662,3469640.4548547817,0.6979848933458768,0,3,0,0,2,1,3.4
1,121.20265524117578,31.29242023947565,900147.7741524751,3469641.2027430143,0.6950834909235284,0,3,0,0,2,1,3.4
1,121.20264900910833,31.292427199714723,900147.1508055385,3469641.9524429804,0.6921820885011796,0,3,0,0,2,1,3.4
1,121.20264280058274,31.29243417545162,900146.5296364038,3469642.703948369,0.6892806860788312,0,3,0,0,2,1,3.4
1,121.20263661565133,31.292441166627658,900145.9106503002,3469643.457252853,0.6863792836564828,0,3,0,0,2,1,3.4
1,121.20263045436612,31.292448173183956,900145.2938524382,3469644.212350092,0.6834778812341344,0,3,0,0,2,1,3.4
1,121.20262431677898,31.292455195061542,900144.6792480104,3469644.969233729,0.6805764788117861,0,3,0,0,2,1,3.4
1,121.20261820294162,31.292462232201313,900144.0668421903,3469645.727897392,0.6776750763894372,0,3,0,0,2,1,3.4
1,121.20261211290546,31.29246928454403,900143.4566401335,3469646.488334696,0.6747736739670889,0,3,0,0,2,1,3.4
1,121.20260604672181,31.29247635203032,900142.8486469765,3469647.2505392376,0.67187227154474,0,3,0,0,2,1,3.4
1,121.20260521199087,31.29247732750417,900142.7649721785,3469647.355750041,0.67187227154474,0,3,0,0,2,1,3.4
1,121.2025990024709,31.292484584002718,900142.1425197538,3469648.1384076793,0.6718722715447392,0,3,0,0,2,1,3.4
1,121.20259297363907,31.29249153494268,900141.5385797288,3469648.8878151695,0.6847719671442878,0,3,0,0,2,1,3.4
1,121.20258684089534,31.292498418522257,900140.9250230913,3469649.629369883,0.6976716627438364,0,3,0,0,2,1,3.4
1,121.20258060526015,31.29250523359601,900140.3019519368,3469650.362948424,0.710571358343385,0,3,0,0,2,1,3.4
1,121.2025742677711,31.292511979029907,900139.6694699443,3469651.0884287264,0.7234710539429337,0,3,0,0,2,1,3.4
1,121.20256782948275,31.292518653701492,900139.0276823589,3469651.80569007,0.7363707495424823,0,3,0,0,2,1,3.4
1,121.20256129146641,31.2925252565001,900138.3766959736,3469652.514613103,0.7492704451420309,0,3,0,0,2,1,3.4
1,121.20255465480997,31.29253178632698,900137.7166191126,3469653.21507986,0.7621701407415795,0,3,0,0,2,1,3.4
1,121.20254792061783,31.29253824209558,900137.0475616128,3469653.906973784,0.7750698363411312,0,3,0,0,2,1,3.4
1,121.20254135341933,31.292544483153584,900136.395326741,3469654.575649009,0.770835311560635,0,3,0,0,2,1,3.4
1,121.20253481705431,31.292550748035737,900135.7459292305,3469655.2470801356,0.7666007867801383,0,3,0,0,2,1,3.4
1,121.20252831163992,31.292557036629713,900135.0993807252,3469655.9212551243,0.7623662619996421,0,3,0,0,2,1,3.4
1,121.20252183729286,31.292563348822767,900134.4556928189,3469656.598161886,0.7581317372191458,0,3,0,0,2,1,3.4
1,121.20251539412918,31.29256968450169,900133.8148770535,3469657.277788283,0.7538972124386496,0,3,0,0,2,1,3.4
1,121.20250898226443,31.29257604355291,900133.1769449196,3469657.960122129,0.7496626876581534,0,3,0,0,2,1,3.4
1,121.2025026018136,31.292582425862374,900132.541907856,3469658.6451511886,0.7454281628776567,0,3,0,0,2,1,3.4
1,121.20249625289108,31.292588831315683,900131.9097772499,3469659.332863179,0.7411936380971627,0,3,0,0,2,1,3.4
1,121.2024914064926,31.292593741892475,900131.427156483,3469659.860155788,0.74119363809716,0,3,0,0,2,1,3.4
1,121.20248476329903,31.29260051958395,900130.7654078063,3469660.588104248,0.7344024088275174,0,3,0,0,2,1,3.4
1,121.20247817385827,31.292607335860605,900130.1086180166,3469661.320529974,0.7276111795578744,0,3,0,0,2,1,3.4
1,121.20247163847431,31.292614190408102,900129.4568174054,3469662.0573991863,0.7208199502882318,0,3,0,0,2,1,3.4
1,121.20246515744851,31.292621082910305,900128.8100360342,3469662.798677899,0.7140287210185887,0,3,0,0,2,1,3.4
1,121.20245873107983,31.292628013049324,900128.168303733,3469663.5443319245,0.7072374917489461,0,3,0,0,2,1,3.4
1,121.20245235966462,31.29263498050556,900127.5316500989,3469664.294326873,0.7004462624793031,0,3,0,0,2,1,3.4
1,121.20243820777944,31.292625503922096,900126.2232243012,3469663.1912565012,-2.44114639111049,0,3,0,0,3,1,0.022713725829252792
1,121.20244435699898,31.292618252155524,900126.8399085342,3469662.408903914,-2.434355161840847,0,3,0,0,3,1,0.09504252989833104
1,121.2024508059132,31.292611200557186,900127.4843036004,3469661.649853663,-2.4275639325712044,0,3,0,0,3,1,0.10848321118318291
1,121.20245720039573,31.29260410936127,900128.123679554,3469660.8862114013,-2.4207727033015614,0,3,0,0,3,1,0.14904908855026455
1,121.20246355081443,31.29259698321891,900128.7590046733,3469660.1185309608,-2.4139814740319188,0,3,0,0,3,1,0.21455823257635864
1,121.20246986849926,31.292589827819445,900129.3913345138,3469659.3474848857,-2.4071902447622757,0,3,0,0,3,1,0.30254713155901763
1,121.20247618423774,31.292582663408172,900130.0235171366,3469658.5754317343,-2.400399015492633,0,3,0,0,3,1,0.4056375592673496
1,121.20248068023493,31.292577497815806,900130.4738274702,3469658.0185660087,-2.4003990154926305,0,3,0,0,3,1,0.49323969037973536
1,121.20248654323093,31.292570638015327,900131.0615773802,3469657.2786684716,-2.3961644907121364,0,3,0,0,3,1,0.629219940957309
1,121.20249238862765,31.292563758138083,900131.6477353241,3469656.5364790685,-2.3919299659316398,0,3,0,0,3,1,0.7786320966671887
1,121.20249822667128,31.29255686501865,900132.2332487406,3469655.7927934797,-2.3876954411511435,0,3,0,0,3,1,0.9390126458069261
1,121.20250406746915,31.292549965637008,900132.8190512155,3469655.0484230276,-2.3834609163706473,0,3,0,0,3,1,1.1078980766740743
1,121.20250992098794,31.292543067117418,900133.4060623185,3469654.304194525,-2.379226391590151,0,3,0,0,3,1,1.2828248775661852
1,121.20251579705184,31.292536176727033,900133.99518744,3469653.560950129,-2.374991866809655,0,3,0,0,3,1,1.4613295367808117
1,121.20252170534086,31.292529301874644,900134.5873176304,3469652.819547187,-2.370757342029158,0,3,0,0,3,1,1.6409485426155057
1,121.20252797920122,31.29252270244497,900135.2131174664,3469652.1100370605,-2.366522817248662,0,3,0,0,3,1,1.7358220036994823
1,121.2025337881312,31.2925159422932,900135.795293893,3469651.381000944,-2.3794225128482136,0,3,0,0,3,1,1.9123765189177395
1,121.20253950751396,31.292509141127443,900136.3691109562,3469650.6470879163,-2.392322208447762,0,3,0,0,3,1,2.0838117852727116
1,121.20254514720014,31.292502306706965,900136.9354744845,3469649.90919483,-2.405221904047311,0,3,0,0,3,1,2.2476642910619518
1,121.20255071746607,31.292495446341892,900137.4953327656,3469649.168170257,-2.4181215996468595,0,3,0,0,3,1,2.40147052458301
1,121.2025562289967,31.292488566881836,900138.0496749834,3469648.424813147,-2.431021295246408,0,3,0,0,3,1,2.5427669741334418
1,121.20256169286846,31.29248167470466,900138.5995296182,3469647.6798715238,-2.4439209908459567,0,3,0,0,3,1,2.6690901280107973
1,121.20256712053157,31.292474775705646,900139.1459628148,3469646.9340412235,-2.4568206864455053,0,3,0,0,3,1,2.7779764745126303
1,121.20257269145998,31.292467981089942,900139.7056060481,3469646.200315248,-2.469720382045054,0,3,0,0,3,1,2.827278917972246
1,121.20257857325748,31.292460517790555,900140.2977048474,3469645.3935171855,-2.469720382045053,0,3,0,0,3,1,2.9048444433963043
1,121.20257937132544,31.292459519181484,900140.3779839223,3469645.285605742,-2.469720382045053,0,3,0,0,3,1,2.9135218600390322
1,121.2025852814059,31.292452250020332,900140.9719557161,3469644.50045378,-2.4668189796227042,0,3,0,0,3,1,2.964063855083947
1,121.2025913277565,31.292445066160962,900141.5785517917,3469643.725263263,-2.463917577200356,0,3,0,0,3,1,2.9881554654861526
1,121.20259749245257,31.29243795747262,900142.1961069719,3469642.9588448084,-2.461016174778007,0,3,0,0,3,1,2.9898835762229976
1,121.2026036883944,31.292430868835282,900142.8165547906,3469642.194765052,-2.4581147723556587,0,3,0,0,3,1,2.9898835762229976
1,121.20260990825957,31.29242379566492,900143.4392168975,3469641.432488678,-2.4552133699333103,0,3,0,0,3,1,2.9898835762229976
1,121.20261615199578,31.292416738021046,900144.064088051,3469640.6720221033,-2.452311967510962,0,3,0,0,3,1,2.9898835762229976
1,121.20262241955045,31.292409695963094,900144.6911629909,3469639.9133717297,-2.4494105650886135,0,3,0,0,3,1,2.9898835762229976
1,121.20262871087081,31.292402669550324,900145.3204364382,3469639.156543943,-2.4465091626662647,0,3,0,0,3,1,2.9898835762229976
1,121.20263502590389,31.292395658841887,900145.9519030958,3469638.4015451153,-2.4436077602439163,0,3,0,0,3,1,2.9898835762229976
1,121.2026413645965,31.292388663896805,900146.585557648,3469637.6483816016,-2.440706357821568,0,3,0,0,3,1,2.9898835762229976
1,121.20264781663512,31.29238156514123,900147.2304529585,3469636.884110682,-2.4407063578215613,0,3,0,0,3,1,2.9898835762229976
1,121.20265426867277,31.292374466385386,900147.875348269,3469636.1198397623,-2.4407063578215613,0,3,0,0,3,1,2.9898835762229976
1,121.20266072070949,31.292367367629314,900148.5202435795,3469635.355568843,-2.4407063578215613,0,3,0,0,3,1,2.9898835762229976
1,121.20266717274527,31.292360268872994,900149.16513889,3469634.5912979236,-2.4407063578215613,0,3,0,0,3,1,2.9898835762229976
1,121.2026736247801,31.292353170116435,900149.8100342005,3469633.8270270037,-2.4407063578215613,0,3,0,0,3,1,2.9898835762229976
1,121.20268007681396,31.29234607135963,900150.4549295111,3469633.0627560844,-2.4407063578215613,0,3,0,0,3,1,2.9898835762229976
1,121.20268652884688,31.292338972602575,900151.0998248216,3469632.2984851645,-2.4407063578215613,0,3,0,0,3,1,2.9898835762229976
1,121.20269298087887,31.292331873845267,900151.7447201321,3469631.534214245,-2.4407063578215613,0,3,0,0,3,1,2.9898835762229976
1,121.20242465719532,31.29261642998683,900124.9703921187,3469662.1350544123,-2.44114639111049,0,3,0,0,2,1,3.3
3,121.20343498784287,31.29178611724533,900224.7642007091,3469573.671460661,-0.8881482682421424,0,3,0,0,2,1,3.5
3,121.20344328412536,31.291791471542698,900225.5320959985,3469574.295798307,-0.8881482682421424,0,3,0,0,2,1,3.5
3,121.20345166694418,31.291796881688093,900226.3080009122,3469574.9266481823,-0.8881482682421424,0,3,0,0,2,1,3.5
3,121.2034600497639,31.291802291832838,900227.083905826,3469575.5574980574,-0.8881482682421424,0,3,0,0,2,1,3.5
3,121.20346843258459,31.29180770197696,900227.8598107396,3469576.1883479324,-0.8881482682421424,0,3,0,0,2,1,3.5
3,121.20347681540618,31.29181311212043,900228.6357156533,3469576.8191978075,-0.8881482682421424,0,3,0,0,2,1,3.5
3,121.20348519822872,31.29181852226328,900229.411620567,3469577.4500476825,-0.8881482682421424,0,3,0,0,2,1,3.5
3,121.20349358105219,31.291823932405478,900230.1875254808,3469578.0808975575,-0.8881482682421424,0,3,0,0,2,1,3.5
3,121.2035019638766,31.291829342547036,900230.9634303944,3469578.7117474326,-0.8881482682421424,0,3,0,0,2,1,3.5
3,121.20351034670193,31.29183475268796,900231.7393353081,3469579.3425973076,-0.8881482682421424,0,3,0,0,2,1,3.5
3,121.20351872952821,31.291840162828255,900232.5152402219,3469579.9734471827,-0.8881482682421424,0,3,0,0,2,1,3.5
